first_name,last_name,phone,email,address,customer_type
Jacqueline,Jackson,9694215291,jacqueline.jackson8741@example.com,"713 James Wall Suite 476, South Melissa, PA 28755",Regular
Wanda,Campbell,6262044397,wanda.campbell1531@example.com,"07256 Jennifer Station Suite 941, New Brianmouth, IA 62227",Regular
Rebekah,Barajas,0489646528,rebekah.barajas8235@example.com,"7215 Thomas Crescent Suite 027, Juliechester, LA 35001",Regular
Chloe,Juarez,8562572870,chloe.juarez2763@example.com,"4276 Wanda Park, South Michaelside, NM 60500",Regular
Trevor,Singleton,1513422849,trevor.singleton9697@example.com,"Unit 0892 Box 6137, DPO AP 12861",Wholesale
Paige,Johnson,6591520177,paige.johnson9514@example.com,"97592 Michelle Unions Suite 501, Davisview, HI 31968",Regular
Tammy,Glenn,0326642147,tammy.glenn2527@example.com,"8377 Alvarez Port, Davischester, AS 48766",Regular
Christina,Hamilton,1085732788,christina.hamilton2805@example.com,"2243 Phillips Causeway Apt. 081, Gutierrezmouth, TN 94913",Regular
Ashley,King,9180172260,ashley.king9915@example.com,"794 Levy Well Apt. 321, Monicaville, NE 70542",Regular
Andrew,Foster,2776974995,andrew.foster5532@example.com,"10303 Wong Run, South Megan, PR 71094",Wholesale
James,Turner,2760122777,james.turner9235@example.com,"605 Curtis Vista Suite 679, Benjaminfurt, NM 67787",Regular
Brittany,Carr,3080695814,brittany.carr675@example.com,"6024 Taylor Mill Apt. 839, Sandramouth, DC 38956",Regular
Jennifer,Myers,5729341722,jennifer.myers465@example.com,"4338 Yvette Knolls Suite 522, Port Brycechester, DE 81446",Premium
Jeremy,Hoffman,4550842891,jeremy.hoffman1331@example.com,"USS Villegas, FPO AP 80409",Premium
Kimberly,Meza,8121352478,kimberly.meza745@example.com,"13760 Mary Mountains Suite 482, West Nathanchester, MN 83003",Regular
Elizabeth,Hernandez,3266678507,elizabeth.hernandez9450@example.com,"USS Morgan, FPO AA 22039",Regular
Ryan,Long,2908466845,ryan.long4337@example.com,"PSC 9267, Box 3899, APO AP 58453",Regular
Heidi,Barron,3410856288,heidi.barron3454@example.com,"520 Pamela Plains Suite 346, Lake Brianstad, KS 82681",Premium
William,Martinez,7490753998,william.martinez9374@example.com,"683 Mark Prairie, Port Kimberly, NH 13344",Wholesale
Dwayne,Simmons,1106273715,dwayne.simmons6826@example.com,"9767 Dennis Mall Apt. 282, Dawsonberg, VT 67765",Wholesale
Michelle,Wilson,7702851961,michelle.wilson497@example.com,"54544 Johnson Divide, Port Brittany, AR 40499",Regular
Pamela,Lewis,0185106794,pamela.lewis8160@example.com,"922 Gill Shores Suite 251, Hughesfurt, MA 71410",Regular
Brandon,Santiago,4120948181,brandon.santiago8939@example.com,"837 David Place, North Joshua, IL 32651",Regular
Maria,Combs,1895690705,maria.combs4746@example.com,"4111 Justin Falls Suite 124, Gregoryton, RI 43137",Regular
Howard,Reeves,6152654610,howard.reeves4950@example.com,"861 Brown Mountain Suite 170, Schultztown, KY 73124",Premium
Tabitha,Leonard,8249671832,tabitha.leonard7913@example.com,"700 Woodward River Suite 200, Nelsonview, MP 89629",Premium
Omar,Bell,9840289141,omar.bell4013@example.com,"3985 Reid Terrace Suite 435, Jasonmouth, AK 91182",Premium
Dennis,Nielsen,0026876811,dennis.nielsen6654@example.com,"9562 David Land Apt. 703, Port Juanstad, ID 12293",Premium
Lisa,Garrett,3750479303,lisa.garrett4874@example.com,"83999 Cameron Crossroad Apt. 249, New Jessica, KY 25647",Regular
Melanie,Johnson,8706056641,melanie.johnson7431@example.com,"304 Patel Island, South Jamesland, FM 75450",Regular
Lindsey,Mooney,6133254110,lindsey.mooney1196@example.com,"3173 Wall View Suite 831, Duranmouth, OR 16862",Wholesale
Christopher,Brown,6512070496,christopher.brown982@example.com,"6196 Michelle Turnpike Apt. 767, Hobbsville, MA 85818",Premium
Sharon,Logan,8593110919,sharon.logan2590@example.com,"6797 John Union Apt. 024, Palmerstad, ME 77003",Regular
Nicole,Rowe,7495450892,nicole.rowe7203@example.com,"5333 Matthew Shores, Nealmouth, PA 91257",Regular
Mark,Lane,9465217073,mark.lane6810@example.com,"75636 Margaret Avenue, Alejandrostad, AK 73205",Regular
Darius,Roberts,9500334234,darius.roberts7934@example.com,"24102 Pena Creek, Sharonport, NH 31977",Regular
Mike,Watson,8961122338,mike.watson7610@example.com,"99384 Mark Center, Moniquehaven, OR 64593",Regular
Jason,Miller,9128685787,jason.miller3343@example.com,"774 Little Turnpike Apt. 333, Royfurt, IL 40608",Regular
Ronald,Bennett,5481214785,ronald.bennett5574@example.com,"7766 Ballard Island Suite 602, Hallland, MI 11303",Regular
Kelly,Shaw,4311150835,kelly.shaw9940@example.com,"92840 Campbell Key Suite 690, Valdezberg, VI 52602",Regular
Jeremy,Cummings,7389877515,jeremy.cummings2354@example.com,"052 Kevin Street Apt. 755, South Ronald, WV 53371",Regular
Kathryn,Vaughn,5909022599,kathryn.vaughn5122@example.com,"Unit 3618 Box 6371, DPO AA 75148",Regular
Suzanne,Fowler,1218209702,suzanne.fowler5232@example.com,"8170 Stone Extension, Michelechester, MO 21083",Regular
Veronica,Anderson,7163234672,veronica.anderson5659@example.com,"3027 Makayla Rapids Apt. 859, Stevensshire, AZ 97139",Regular
Christopher,Lucas,5469263296,christopher.lucas6533@example.com,"0324 Estrada Cliff, South Robert, WV 72960",Wholesale
David,Wood,8567243807,david.wood2143@example.com,"60041 Mark Summit Suite 771, New Dianemouth, DC 62208",Premium
Lori,Skinner,0912418621,lori.skinner6071@example.com,"08370 Peter Inlet, Williamstown, AR 49966",Regular
Katie,Mcfarland,3310600531,katie.mcfarland8438@example.com,"8155 Colleen Plains, Mcmillanville, IN 28521",Premium
Daniel,Morris,6506373149,daniel.morris9203@example.com,"9718 Johnathan Court Suite 625, Lake Kathleen, UT 42177",Regular
Tiffany,Estrada,5099768389,tiffany.estrada1740@example.com,"3639 Brian Landing, Phillipsberg, MS 27290",Regular
Dawn,Young,5245086403,dawn.young5229@example.com,"339 Boyd Falls, Sotoland, VI 64941",Premium
Chad,Lee,3212983381,chad.lee3961@example.com,"62934 Ray Roads, West Michelle, NJ 10988",Regular
Stephanie,Ward,2776896270,stephanie.ward7643@example.com,"828 Jonathan Mountain Suite 746, Jonesberg, VT 62007",Premium
James,Hendricks,0857666567,james.hendricks2008@example.com,"69236 Wise Terrace, Williamfort, SC 90742",Regular
Micheal,Brown,6337050249,micheal.brown4383@example.com,"11669 April Field, Martinchester, KS 91181",Regular
Kevin,Ponce,9461195243,kevin.ponce7367@example.com,"Unit 7011 Box 6864, DPO AP 56986",Regular
George,Brooks,3728179323,george.brooks4062@example.com,"9121 Miller Crossing Suite 150, South Todd, WV 13714",Regular
Albert,Adams,9013806984,albert.adams2309@example.com,"5535 Gray Centers Suite 510, Harrellfurt, VA 18702",Regular
Anthony,Martinez,3579786305,anthony.martinez1587@example.com,"Unit 5739 Box 7691, DPO AA 56588",Regular
Sheila,David,1649328980,sheila.david830@example.com,"71783 Jason Terrace Apt. 160, West Raven, WI 37248",Regular
Jeffrey,Scott,1287153991,jeffrey.scott4755@example.com,"34141 Christopher Streets Apt. 195, Port Lawrence, MS 76118",Regular
Jillian,Collins,6655289931,jillian.collins6294@example.com,"43772 Thomas Shores Apt. 954, West Wendyshire, NJ 83217",Regular
Maria,Simpson,0523302764,maria.simpson6851@example.com,"756 Jones Stream Suite 438, Davismouth, WV 76573",Regular
Michelle,Brown,7292774233,michelle.brown4068@example.com,"266 Sara Court, Terriburgh, AR 15881",Premium
Tina,Santos,2630136749,tina.santos2617@example.com,"7501 Christopher Overpass Apt. 099, Hillville, WY 78210",Premium
Herbert,Washington,4921518260,herbert.washington5365@example.com,"89813 Henry Rapid Apt. 087, Davidberg, OK 27531",Regular
Denise,Miller,0118458260,denise.miller9465@example.com,"USNV Hopkins, FPO AA 18832",Wholesale
Barbara,Neal,9883103032,barbara.neal5124@example.com,"542 Jones Glens, Patrickburgh, MO 60278",Premium
Christopher,King,2831435989,christopher.king3111@example.com,"0931 Martinez Creek Suite 151, Reginaview, FL 30092",Regular
Joshua,Garcia,6112849718,joshua.garcia2611@example.com,"25625 Woods Crossroad, Alberthaven, VT 20881",Regular
Diane,Thomas,0539672757,diane.thomas8164@example.com,"USNS Torres, FPO AE 40564",Regular
Richard,Edwards,1131290148,richard.edwards8434@example.com,"7881 Smith Field, Lake Ronaldside, WA 45728",Premium
John,Stevenson,9728321528,john.stevenson7649@example.com,"1538 Kelly Orchard, Josephtown, WA 83230",Regular
Ashley,Robinson,8079705097,ashley.robinson8172@example.com,"265 Craig Overpass Apt. 188, South David, NM 01406",Regular
Eric,Douglas,7654562841,eric.douglas5056@example.com,"53134 Dennis Manor Suite 023, Moyerview, DE 55694",Regular
Tracy,Simpson,5686211022,tracy.simpson8149@example.com,"56906 Roberts Oval, Port Royberg, VA 67510",Regular
Jacob,Campbell,4363718923,jacob.campbell380@example.com,"43260 Christopher Center Suite 684, East Matthew, NJ 08542",Regular
William,Schneider,1454563502,william.schneider1476@example.com,"47491 Lopez Overpass Suite 541, Lake Alexanderside, WI 17580",Regular
Mark,Figueroa,9895343961,mark.figueroa6443@example.com,"71189 Turner Mountains, New Jennifer, AZ 17256",Premium
James,Pierce,8557161768,james.pierce8282@example.com,"0903 Simpson Place, East Samuelhaven, MS 74228",Regular
Kimberly,Morales,3202939087,kimberly.morales7492@example.com,"4812 Brandon Freeway, Benjaminberg, FM 36907",Regular
Sara,Nelson,3381059551,sara.nelson3945@example.com,"0053 Thompson Brook Apt. 649, Port Scott, MD 35732",Regular
James,Soto,2736527172,james.soto3525@example.com,"240 Martin Fall Suite 931, North Ronald, NH 85058",Regular
Tara,Garcia,0916601002,tara.garcia9558@example.com,"18513 Timothy Port, Ochoaport, MA 63272",Regular
Eric,Brown,8100184186,eric.brown5782@example.com,"2543 Mcdaniel Stravenue Apt. 721, North Stephanie, LA 47334",Wholesale
Charles,Cook,1092268592,charles.cook798@example.com,"1475 Cochran Station Apt. 022, Dylanmouth, VA 63210",Premium
Lisa,Wilson,4215226557,lisa.wilson829@example.com,"36687 Patel View Apt. 619, Rosebury, UT 11937",Premium
Joe,Smith,5872105524,joe.smith4610@example.com,"Unit 6333 Box 0212, DPO AA 96587",Regular
Anthony,Hanna,0191792025,anthony.hanna8109@example.com,"27284 Jenkins Junction Suite 041, North Nicole, AZ 79691",Regular
Karen,Gordon,6678498436,karen.gordon9790@example.com,"369 Jeffery Ferry, Port Heatherfort, MD 86051",Regular
Dawn,Wilcox,0563411159,dawn.wilcox7711@example.com,"39043 Danielle Bypass, West Christopher, OK 74530",Wholesale
Bradley,Downs,0051405468,bradley.downs4682@example.com,"156 Wayne Trail, North Brenda, MS 63016",Premium
Brenda,Christian,2271133228,brenda.christian8794@example.com,"USNV West, FPO AE 44937",Wholesale
Kelly,Hanson,0633991297,kelly.hanson134@example.com,"171 Edwards Hill Apt. 149, Michaelland, HI 93647",Regular
Kelsey,Scott,4721970546,kelsey.scott1762@example.com,"1687 Rich Springs Apt. 903, East Melissaport, MS 21237",Regular
Ashley,Nash,6715778711,ashley.nash7061@example.com,"5155 Lewis Streets, Wilsonmouth, AZ 71945",Regular
Eric,Harrison,5909605673,eric.harrison2195@example.com,"USCGC Nelson, FPO AP 23583",Premium
Christopher,Jones,1476834201,christopher.jones4334@example.com,"7782 Gomez Square Suite 089, North Jennifer, OR 81308",Regular
Duane,Beck,0272751648,duane.beck5993@example.com,"33682 Robinson Fords, Lake Barbara, AL 49031",Premium
Lisa,Smith,8177665586,lisa.smith6607@example.com,"PSC 7652, Box 8928, APO AA 50513",Premium
Justin,Keller,4911110961,justin.keller5996@example.com,"904 Lewis Trail Suite 861, Port Terrence, DE 46456",Regular
Tammy,Sloan,6053844446,tammy.sloan742@example.com,"58955 Susan Meadows, New Teresa, ID 81276",Regular
Deanna,Poole,2626582631,deanna.poole6564@example.com,"482 Harris Course Apt. 609, North Christine, ND 10825",Premium
Ashley,Johnson,7523343836,ashley.johnson839@example.com,"091 Stephen Ranch, North Donaldview, MH 24176",Regular
Christopher,Snyder,3617061713,christopher.snyder9344@example.com,"24029 David Junctions Suite 799, East Aimeeview, DE 25777",Premium
Catherine,Herrera,3513052312,catherine.herrera9205@example.com,"8477 Hunt Locks, West Gerald, TX 94531",Regular
Juan,Long,2376769459,juan.long3190@example.com,"1720 Matthews Hill Suite 601, Port Marcus, WY 24869",Wholesale
Michael,Jones,5251050537,michael.jones5940@example.com,"9383 Ann Stravenue Apt. 966, Lisaborough, ID 07010",Regular
Leah,Jimenez,6117295963,leah.jimenez9065@example.com,"4260 Matthew Brook, South Codychester, VA 39953",Wholesale
Joshua,Molina,1857906477,joshua.molina4729@example.com,"02156 George Field, Lisaside, AL 90710",Premium
Miranda,Green,1041459642,miranda.green1205@example.com,"96718 Becky Shore Suite 457, North Joseph, LA 93743",Regular
Christopher,Hansen,3117030376,christopher.hansen6330@example.com,"7281 Jeffery Lakes Suite 798, Port Ricardo, CA 36917",Regular
Rodney,Parks,2711307240,rodney.parks8262@example.com,"156 Edward Parkway, Romeroton, NV 36229",Regular
Mitchell,Williams,6343629489,mitchell.williams7379@example.com,"313 Brian Camp, Johnside, CT 36606",Regular
Jeremy,Oliver,6613473235,jeremy.oliver9009@example.com,"89743 Leslie Cliff, East Martin, NH 19091",Regular
Suzanne,Wade,5024120957,suzanne.wade4583@example.com,"00943 Kari Trail Apt. 145, Henrystad, ND 34231",Premium
Elizabeth,King,0545897148,elizabeth.king1947@example.com,"7039 Howard Summit, East Samanthafurt, SC 14647",Regular
Tammy,Wiley,8245569644,tammy.wiley2109@example.com,"167 Roberts Branch Suite 272, Cindyburgh, ME 64310",Premium
Keith,Marsh,7034910740,keith.marsh1585@example.com,"4882 Jennifer Divide, South Brenda, CO 38617",Wholesale
Jeffery,Kennedy,3666144942,jeffery.kennedy6454@example.com,"342 Spencer Hollow, Christophershire, SC 60945",Premium
Amy,Bennett,1287585756,amy.bennett6115@example.com,"1294 Betty Landing, New Amy, OK 38950",Wholesale
Brian,Bruce,6078701041,brian.bruce5556@example.com,"501 Jacqueline Path Apt. 872, Lake Danielle, FL 39939",Premium
Courtney,Ball,7931102918,courtney.ball9140@example.com,"760 Kevin Orchard, Port Jimmy, PR 72160",Regular
Jorge,Salazar,9162022328,jorge.salazar5991@example.com,"197 Contreras Lock Suite 176, Hernandezport, NH 16246",Regular
Anne,Smith,0970527740,anne.smith2364@example.com,"8681 Diana Knoll, Stephenberg, KY 86804",Wholesale
Kevin,Long,6792988425,kevin.long3262@example.com,"00231 Victor Springs Suite 533, East Jessicafurt, WV 55558",Premium
Sandra,Brown,1017590251,sandra.brown9871@example.com,"Unit 9833 Box 4774, DPO AE 26871",Regular
Judy,Hamilton,1901302056,judy.hamilton8342@example.com,"39785 Montgomery Points Apt. 176, Sawyershire, CO 17172",Regular
Kimberly,Evans,7309850344,kimberly.evans6577@example.com,"1893 Ross Centers, New Thomasview, SD 04430",Regular
Antonio,Fisher,5023850371,antonio.fisher8194@example.com,"9918 Potts Groves, North Austinhaven, IN 85741",Regular
Michael,Woods,0003896087,michael.woods660@example.com,"682 Samuel Ridges Suite 535, Hullbury, IN 12558",Premium
Brianna,Perez,0301027240,brianna.perez743@example.com,"2967 Diane Club, Shawnaborough, NM 92940",Regular
Jill,Kelly,7458438458,jill.kelly638@example.com,"974 James Dam Apt. 483, West Jennyberg, AZ 31316",Regular
Holly,Santos,1070449641,holly.santos2246@example.com,"6703 Nicolas Shoals, Patelport, AZ 71482",Regular
Kathryn,Pineda,4930596601,kathryn.pineda5457@example.com,"9984 Susan Mountain Apt. 204, Christopherbury, WI 71647",Premium
Kenneth,Duncan,9454490149,kenneth.duncan7762@example.com,"0705 Little Point, South Brian, CO 36735",Premium
Penny,Arnold,7244472322,penny.arnold8509@example.com,"87950 Bruce Station, Theresatown, TX 46813",Wholesale
Amber,Williams,5118718133,amber.williams7488@example.com,"64205 Rogers Lodge Suite 749, East Michealport, FL 77994",Regular
Anthony,Lynch,8895369026,anthony.lynch2441@example.com,"180 Hopkins Pike Suite 543, Rhondamouth, IA 47944",Wholesale
Jerry,Edwards,3765158815,jerry.edwards9933@example.com,"92836 Catherine Underpass Suite 551, South Robertberg, OK 65276",Regular
Cynthia,Barton,7021648712,cynthia.barton8447@example.com,"88665 Richard Point, Lake Kelly, MA 44625",Regular
Brittany,Jensen,1576764722,brittany.jensen2291@example.com,"957 Flores Fall, Shirleyville, IN 39475",Premium
Trevor,Williams,4565220368,trevor.williams5374@example.com,"2144 Gonzales Extension Suite 491, Lake Joshua, CT 27612",Premium
Andrea,Romero,0908830705,andrea.romero5219@example.com,"274 Jennifer Vista Apt. 767, Christopherberg, KY 96397",Premium
Elizabeth,Schmitt,3152854781,elizabeth.schmitt2663@example.com,"80032 Wiggins Forges Apt. 472, Cervantesfort, LA 17775",Regular
James,Liu,0617893206,james.liu6439@example.com,"578 Natalie Ville, West Elizabeth, NM 83079",Premium
Philip,Howard,4131467536,philip.howard4903@example.com,"USS Bailey, FPO AA 92883",Premium
David,Khan,9630448360,david.khan9728@example.com,"7664 Joseph Stream Apt. 504, Ortizshire, FM 22329",Regular
Amanda,Chan,9952980061,amanda.chan5512@example.com,"358 Tracie Villages, Heathbury, LA 21656",Regular
Renee,Rivera,8300081867,renee.rivera8312@example.com,"304 Lisa Lane, Andersonview, VI 11631",Regular
Charles,Wagner,0089219639,charles.wagner8352@example.com,"4731 Costa Ports, Bennettchester, CO 29632",Regular
Tammy,Hoffman,4883607658,tammy.hoffman8722@example.com,"3757 Dawn Isle, Port Crystal, CO 13003",Regular
Ann,Clark,9312697893,ann.clark8026@example.com,"05996 Joseph Fords Suite 875, West Steven, NJ 67928",Premium
Angela,Singh,1616202812,angela.singh9223@example.com,"2872 Ross Hill Apt. 644, Christinastad, OK 85726",Regular
Gabriel,Roberts,9589477352,gabriel.roberts4912@example.com,"27104 James Court Suite 510, Wheelerland, MI 83907",Regular
Angie,Perez,3446945964,angie.perez7781@example.com,"34249 David Pike, Riverashire, PA 36839",Wholesale
Tammy,Mclaughlin,3203319222,tammy.mclaughlin273@example.com,"87675 Mason Crest, New Phillip, WI 51033",Wholesale
Jasmin,Kelly,8193242687,jasmin.kelly6036@example.com,"520 Wyatt Trail Suite 639, South Neil, WA 01899",Regular
James,Ward,0945154809,james.ward5428@example.com,"44090 Osborn Roads Suite 727, North Mikeberg, VT 96995",Regular
Gregory,Rosales,6107051843,gregory.rosales1796@example.com,"295 Shelia Lodge Suite 013, Lake Joseph, HI 58618",Premium
Bradley,Franklin,2044851579,bradley.franklin6825@example.com,"12590 Kristina Forge, Stevenbury, ME 89746",Regular
Dawn,Valenzuela,2406424295,dawn.valenzuela9564@example.com,"44741 Kelly Lakes, Kelseyhaven, NV 83210",Regular
Gloria,Jackson,2893654358,gloria.jackson5041@example.com,"3740 Zachary Roads, South Donald, OR 42836",Premium
Nathan,Gray,5150267551,nathan.gray437@example.com,"79799 Simon Mountains, West Jennifer, PA 44787",Premium
